event_category,attack_type,attack_signature,protocol,traffic_type,mitre_tactic,kill_chain_stage,failed_login_attempts,request_rate_per_min,ids_ips_alert,malware_indicator,asset_criticality,log_source,firewall_action,severity,evidence_role,anomaly_score,label,mitre_t1078,mitre_t1078_004,mitre_t1566_002,mitre_t1566,mitre_t1110,mitre_t1133,mitre_t1566_001,mitre_t1110_003,mitre_t1110_001,mitre_t1071,mitre_t1046,mitre_t1087,mitre_t1087_002,mitre_t1190,mitre_t1098,mitre_t1210,mitre_t1059_005,mitre_t1003,mitre_t1559,mitre_t1568,mitre_t1008,mitre_t1106,mitre_t1030,mitre_t1204_002,mitre_t1105,mitre_t1071_001,mitre_t1059_001,mitre_t1027,mitre_t1012,mitre_t1552_002,mitre_t1048,mitre_t1059_003,mitre_t1027_002,mitre_t1027_005,mitre_t1595,mitre_t1018,mitre_t1021,mitre_t1005,mitre_t1041,mitre_t1135,mitre_t1016,mitre_t1569_002,mitre_t1007,mitre_t1047,mitre_t1049,mitre_t1570,mitre_t1543_003,mitre_t1485,mitre_t1021_002,mitre_t1055,mitre_t1539
reconnaissance,Network Scan,Internal Network Reconnaissance,UDP,ICMP,Discovery,Reconnaissance,0,52.45,Suspicious pattern,Suspicious,Medium,Firewall,unknown,medium,related,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
intrusion_attempt,Initial Compromise,Valid Account Abuse,TCP,SSH,Initial Access,Initial Access,3,16.77,unknown,No,Low,EDR,unknown,unknown,related,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intrusion_attempt,Initial Compromise,Unauthorized Initial Access Attempt,TCP,SSH,Initial Access,Initial Access,7,15.15,unknown,No,Medium,IPS,unknown,unknown,impacted,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intrusion_attempt,Initial Compromise,Valid Account Abuse,TCP,SSH,Initial Access,Initial Access,2,18.45,unknown,No,Medium,EDR,unknown,unknown,impacted,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
command_and_control,C2 Communication,Beaconing to C2 Infrastructure,TCP,HTTPS,Command and Control,Command & Control,0,159.76,Suspicious pattern,Suspicious,Medium,EDR,unknown,medium,impacted,0.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intrusion_attempt,Initial Compromise,Valid Account Abuse,TCP,SSH,Initial Access,Initial Access,3,37.86,unknown,No,Low,EDR,unknown,unknown,related,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intrusion_attempt,Initial Compromise,Unauthorized Initial Access Attempt,TCP,SSH,Initial Access,Initial Access,1,29.35,unknown,No,Low,EDR,unknown,unknown,related,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
suspicious_activity,Suspicious Activity,Anomalous Behavior Alert,TCP,TCP,Discovery,Unknown,0,15.49,Suspicious pattern,Suspicious,Low,EDR,unknown,medium,related,0.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intrusion_attempt,Initial Compromise,Unauthorized Initial Access Attempt,TCP,SSH,Initial Access,Initial Access,8,7.14,unknown,No,Medium,EDR,unknown,unknown,impacted,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intrusion_attempt,Initial Compromise,Phishing Campaign,TCP,SSH,Initial Access,Initial Access,1,14.84,No alert,No,Low,EDR,unknown,unknown,related,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
data_exfiltration,Data Exfiltration,Data Exfiltration Attempt,UDP,DNS,Exfiltration,Exfiltration,0,73.04,unknown,No,Low,WAF,unknown,unknown,impacted,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intrusion_attempt,Initial Compromise,Unauthorized Initial Access Attempt,TCP,SSH,Initial Access,Initial Access,7,8.41,unknown,No,Medium,IPS,unknown,unknown,impacted,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
execution,Code Execution,Malicious Code Execution Detected,TCP,HTTP,Execution,Exploitation,0,51.45,Suspicious pattern,Suspicious,Medium,SIEM,unknown,medium,impacted,0.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intrusion_attempt,Initial Compromise,Valid Account Abuse,TCP,SSH,Initial Access,Initial Access,5,8.43,unknown,No,Medium,EDR,unknown,unknown,related,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
data_exfiltration,Data Exfiltration,Data Exfiltration Attempt,UDP,DNS,Exfiltration,Exfiltration,0,84.0,unknown,No,Low,SIEM,unknown,unknown,impacted,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
suspicious_activity,Suspicious Activity,Anomalous Behavior Alert,TCP,TCP,Discovery,Unknown,0,39.26,unknown,No,Low,Firewall,unknown,unknown,related,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intrusion_attempt,Initial Compromise,Valid Account Abuse,TCP,SSH,Initial Access,Initial Access,1,20.24,unknown,No,Medium,EDR,unknown,unknown,related,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
command_and_control,C2 Communication,Beaconing to C2 Infrastructure,TCP,HTTPS,Command and Control,Command & Control,0,119.72,Suspicious pattern,Suspicious,Medium,EDR,unknown,medium,related,0.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
suspicious_activity,Suspicious Activity,OS Credential Dumping,TCP,TCP,Discovery,Unknown,0,30.01,Suspicious pattern,Suspicious,Low,SIEM,unknown,medium,related,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intrusion_attempt,Initial Compromise,Phishing Campaign,TCP,SSH,Initial Access,Initial Access,10,26.8,Confirmed malicious indicator,Yes,Low,IPS,unknown,unknown,related,0.4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
command_and_control,C2 Communication,Beaconing to C2 Infrastructure,TCP,HTTPS,Command and Control,Command & Control,0,123.63,Suspicious pattern,Suspicious,Medium,EDR,unknown,medium,related,0.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intrusion_attempt,Initial Compromise,Valid Account Abuse,TCP,SSH,Initial Access,Initial Access,2,5.01,unknown,No,Low,EDR,unknown,unknown,related,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
command_and_control,C2 Communication,Beaconing to C2 Infrastructure,TCP,HTTPS,Command and Control,Command & Control,0,151.2,Suspicious pattern,Suspicious,Low,EDR,unknown,medium,related,0.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intrusion_attempt,Initial Compromise,Valid Account Abuse,TCP,SSH,Initial Access,Initial Access,5,33.09,unknown,No,Medium,EDR,unknown,unknown,impacted,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
command_and_control,C2 Communication,Beaconing to C2 Infrastructure,TCP,HTTPS,Command and Control,Command & Control,0,142.7,Suspicious pattern,Suspicious,Medium,EDR,unknown,medium,impacted,0.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intrusion_attempt,Initial Compromise,Unauthorized Initial Access Attempt,TCP,SSH,Initial Access,Initial Access,4,17.21,Confirmed malicious indicator,Yes,Medium,EDR,unknown,unknown,impacted,0.4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
suspicious_activity,Suspicious Activity,Anomalous Behavior Alert,TCP,TCP,Discovery,Unknown,0,26.62,Suspicious pattern,Suspicious,High,EDR,unknown,medium,impacted,0.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intrusion_attempt,Initial Compromise,Valid Account Abuse,TCP,SSH,Initial Access,Initial Access,2,20.9,unknown,No,Medium,EDR,unknown,unknown,related,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
data_exfiltration,Data Exfiltration,Data Exfiltration Attempt,UDP,DNS,Exfiltration,Exfiltration,0,85.06,unknown,No,Medium,Firewall,unknown,unknown,impacted,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
suspicious_activity,Suspicious Activity,Anomalous Behavior Alert,TCP,TCP,Discovery,Unknown,0,30.02,Suspicious pattern,Suspicious,Low,EDR,unknown,medium,related,0.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
impact,Impact,Data Destruction,TCP,TCP,Impact,Impact,0,85.5,unknown,No,Low,SIEM,unknown,unknown,related,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
suspicious_activity,Suspicious Activity,Anomalous Behavior Alert,TCP,TCP,Discovery,Unknown,0,35.32,Suspicious pattern,Suspicious,Low,EDR,unknown,medium,related,0.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
suspicious_activity,Suspicious Activity,Anomalous Behavior Alert,TCP,TCP,Discovery,Unknown,0,42.46,unknown,No,Low,EDR,unknown,unknown,related,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intrusion_attempt,Initial Compromise,Unauthorized Initial Access Attempt,TCP,SSH,Initial Access,Initial Access,1,16.97,unknown,No,Medium,EDR,unknown,unknown,impacted,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reconnaissance,Network Scan,Internal Network Reconnaissance,UDP,ICMP,Discovery,Reconnaissance,0,73.35,unknown,No,Medium,IPS,unknown,unknown,impacted,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
impact,Impact,System or Data Impact Activity,TCP,TCP,Impact,Impact,0,42.96,unknown,No,Low,Firewall,unknown,unknown,related,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intrusion_attempt,Initial Compromise,Unauthorized Initial Access Attempt,TCP,SSH,Initial Access,Initial Access,8,24.7,Confirmed malicious indicator,Yes,Low,WAF,unknown,unknown,related,0.4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intrusion_attempt,Initial Compromise,Valid Account Abuse,TCP,SSH,Initial Access,Initial Access,3,36.68,unknown,No,Medium,EDR,unknown,unknown,related,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intrusion_attempt,Initial Compromise,Unauthorized Initial Access Attempt,TCP,SSH,Initial Access,Initial Access,1,13.46,unknown,No,Medium,EDR,unknown,unknown,impacted,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
impact,Impact,System or Data Impact Activity,TCP,TCP,Impact,Impact,0,102.33,unknown,No,Medium,SIEM,unknown,unknown,impacted,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lateral_movement,Lateral Movement,Pass-the-Hash / Pass-the-Ticket,TCP,SMB,Lateral Movement,Lateral Movement,1,21.47,unknown,No,Medium,SIEM,unknown,unknown,impacted,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
command_and_control,C2 Communication,Beaconing to C2 Infrastructure,TCP,HTTPS,Command and Control,Command & Control,0,143.43,Suspicious pattern,Suspicious,High,EDR,unknown,medium,impacted,0.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intrusion_attempt,Initial Compromise,Unauthorized Initial Access Attempt,TCP,SSH,Initial Access,Initial Access,2,15.47,unknown,No,Medium,EDR,unknown,unknown,impacted,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intrusion_attempt,Initial Compromise,Unauthorized Initial Access Attempt,TCP,SSH,Initial Access,Initial Access,3,15.96,unknown,No,Medium,IPS,unknown,unknown,impacted,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intrusion_attempt,Initial Compromise,Valid Account Abuse,TCP,SSH,Initial Access,Initial Access,4,37.67,unknown,No,Medium,EDR,unknown,unknown,related,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
impact,Impact,System or Data Impact Activity,TCP,TCP,Impact,Impact,0,35.29,unknown,No,Low,IPS,unknown,unknown,related,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intrusion_attempt,Initial Compromise,Unauthorized Initial Access Attempt,TCP,SSH,Initial Access,Initial Access,9,6.59,Confirmed malicious indicator,Yes,Medium,EDR,unknown,unknown,impacted,0.4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
suspicious_activity,Suspicious Activity,Anomalous Behavior Alert,TCP,TCP,Discovery,Unknown,0,27.8,Suspicious pattern,Suspicious,Low,EDR,unknown,medium,related,0.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
data_exfiltration,Data Exfiltration,Data Exfiltration Attempt,UDP,DNS,Exfiltration,Exfiltration,0,53.04,unknown,No,High,SIEM,unknown,unknown,impacted,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intrusion_attempt,Initial Compromise,Valid Account Abuse,TCP,SSH,Initial Access,Initial Access,1,33.5,unknown,No,Medium,EDR,unknown,unknown,impacted,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
suspicious_activity,Suspicious Activity,Anomalous Behavior Alert,TCP,TCP,Discovery,Unknown,0,27.34,Suspicious pattern,Suspicious,Low,EDR,unknown,medium,related,0.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intrusion_attempt,Initial Compromise,Unauthorized Initial Access Attempt,TCP,SSH,Initial Access,Initial Access,8,33.15,unknown,No,Low,EDR,unknown,unknown,related,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intrusion_attempt,Initial Compromise,Valid Account Abuse,TCP,SSH,Initial Access,Initial Access,1,9.16,unknown,No,Medium,EDR,unknown,unknown,related,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
impact,Impact,System or Data Impact Activity,TCP,TCP,Impact,Impact,0,28.59,unknown,No,Low,IPS,unknown,unknown,related,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reconnaissance,Network Scan,Internal Network Reconnaissance,UDP,ICMP,Discovery,Reconnaissance,0,59.87,unknown,No,High,SIEM,unknown,unknown,impacted,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intrusion_attempt,Initial Compromise,Phishing Campaign,TCP,SSH,Initial Access,Initial Access,7,36.6,No alert,No,Low,EDR,unknown,unknown,related,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
suspicious_activity,Suspicious Activity,Anomalous Behavior Alert,TCP,TCP,Discovery,Unknown,0,16.9,Suspicious pattern,Suspicious,Medium,EDR,unknown,medium,impacted,0.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
data_exfiltration,Data Exfiltration,Data Exfiltration Attempt,UDP,DNS,Exfiltration,Exfiltration,0,40.81,unknown,No,Low,WAF,unknown,unknown,impacted,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
command_and_control,C2 Communication,Beaconing to C2 Infrastructure,TCP,HTTPS,Command and Control,Command & Control,0,163.45,Suspicious pattern,Suspicious,High,EDR,unknown,medium,impacted,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intrusion_attempt,Initial Compromise,Unauthorized Initial Access Attempt,TCP,SSH,Initial Access,Initial Access,2,17.53,Suspicious pattern,Suspicious,Low,EDR,unknown,unknown,related,0.2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intrusion_attempt,Initial Compromise,External Remote Services Access,TCP,SSH,Initial Access,Initial Access,9,36.15,unknown,No,High,EDR,unknown,unknown,impacted,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intrusion_attempt,Initial Compromise,Unauthorized Initial Access Attempt,TCP,SSH,Initial Access,Initial Access,8,33.85,unknown,No,Low,EDR,unknown,unknown,related,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
suspicious_activity,Suspicious Activity,Anomalous Behavior Alert,TCP,TCP,Discovery,Unknown,0,36.99,unknown,No,Low,EDR,unknown,unknown,related,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intrusion_attempt,Initial Compromise,Unauthorized Initial Access Attempt,TCP,SSH,Initial Access,Initial Access,6,39.86,Suspicious pattern,Suspicious,Low,EDR,unknown,unknown,related,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
command_and_control,C2 Communication,Network Service Scanning,TCP,HTTPS,Command and Control,Command & Control,0,166.1,unknown,No,Low,WAF,unknown,unknown,related,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
command_and_control,C2 Communication,Beaconing to C2 Infrastructure,TCP,HTTPS,Command and Control,Command & Control,0,80.06,unknown,No,Low,Firewall,unknown,unknown,related,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
command_and_control,C2 Communication,Beaconing to C2 Infrastructure,TCP,HTTPS,Command and Control,Command & Control,0,67.46,Suspicious pattern,Suspicious,High,EDR,unknown,medium,impacted,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
suspicious_activity,Suspicious Activity,Anomalous Behavior Alert,TCP,TCP,Discovery,Unknown,0,14.79,Suspicious pattern,Suspicious,Low,EDR,unknown,medium,related,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
command_and_control,C2 Communication,Beaconing to C2 Infrastructure,TCP,HTTPS,Command and Control,Command & Control,0,134.25,unknown,No,Low,IPS,unknown,unknown,related,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
command_and_control,C2 Communication,Beaconing to C2 Infrastructure,TCP,HTTPS,Command and Control,Command & Control,0,186.13,Suspicious pattern,Suspicious,High,EDR,unknown,medium,impacted,0.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
